book,chapter,verse,monad,text,ktv,phtext,phsep
Jesaia,49,2,229169,יְשִׂימֵ֨נִי֙ ,,yᵊśîmˈēnî, 
Jesaia,49,2,229170,לְ,,lᵊ,
Jesaia,49,11,229356,שַׂמְתִּ֥י ,,śamtˌî, 
Jesaia,49,11,229359,לַ,,la,
Jesaia,60,15,232870,שַׂמְתִּיךְ֙ ,,śamtîḵ, 
Jesaia,60,15,232871,לִ,,li,
Jesaia,61,3,233061,שׂ֣וּם׀ ,,śˈûm, 
Jesaia,61,3,233062,לַ,,la,
Jeremia,2,7,235494,שַׂמְתֶּ֖ם ,,śamtˌem, 
Jeremia,2,7,235495,לְ,,lᵊ,
Jeremia,4,7,236679,שׂ֤וּם ,,śˈûm, 
Jeremia,4,7,236681,לְ,,lᵊ,
Jeremia,5,22,237511,שַׂ֤מְתִּי ,,śˈamtî, 
Jeremia,5,22,237514,לַ,,la,
Jeremia,11,13,240623,שַׂמְתֶּ֤ם ,,śamtˈem, 
Jeremia,11,13,240625,לַ,,la,
Jeremia,12,11,241019,שָׂמָהּ֙ ,,śāmˌāh, 
Jeremia,12,11,241020,לִ,,li,
Jeremia,13,16,241515,שָׂמָ֣הּ ,,śāmˈāh, 
Jeremia,13,16,241516,לְ,,lᵊ,
Jeremia,18,16,243951,שׂ֥וּם ,,śˌûm, 
Jeremia,18,16,243953,לְ,,lᵊ,
Jeremia,19,8,244320,שַׂמְתִּי֙ ,,śamtˌî, 
Jeremia,19,8,244326,לְ,,lᵊ,
Jeremia,19,8,244329,לִ,,li,
Jeremia,21,10,245195,שַׂ֣מְתִּי ,,śˈamtî, 
Jeremia,21,10,245202,לְ,,lᵊ,
Jeremia,24,6,246850,שַׂמְתִּ֨י ,,śamtˌî, 
Jeremia,24,6,246853,לְ,,lᵊ,
Jeremia,25,9,247211,שַׂמְתִּים֙ ,,śamtîm, 
Jeremia,25,9,247212,לְ,,lᵊ,
Jeremia,25,9,247215,לִ,,li,
Jeremia,25,9,247218,לְ,,lᵊ,
Jeremia,25,12,247286,שַׂמְתִּ֥י ,,śamtˌî, 
Jeremia,25,12,247288,לְ,,lᵊ,
Jeremia,31,21,251028,שִׂ֤מִי ,,śˈimî, 
Jeremia,31,21,251029,לָךְ֙ ,,lāḵ, 
Jeremia,38,12,255925,שִׂ֣ים ,,śˈîm, 
Jeremia,38,12,255938,לַ,,la,
Jeremia,43,10,258583,שַׂמְתִּ֣י ,,śamtˈî, 
Jeremia,43,10,258587,לָ,,lā,
Jeremia,44,11,258962,שָׂ֥ם ,,śˌām, 
Jeremia,44,11,258965,לְ,,lᵊ,
Jeremia,51,29,263250,שׂ֞וּם ,,śˈûm, 
Jeremia,51,29,263254,לְ,,lᵊ,
Ezechiel,14,8,270524,הֲשִֽׂמֹתִ֨יהוּ֙ ,,hᵃśˈimōṯˈîhû, 
Ezechiel,14,8,270525,לְ,,lᵊ,
Ezechiel,14,8,270528,לִ,,li,
Ezechiel,21,24,274915,שִׂים־,,śîm-,
Ezechiel,21,24,274916,לְךָ֣׀ ,,lᵊḵˈā, 
Ezechiel,40,4,285041,שִׂ֣ים ,,śˈîm, 
Ezechiel,40,4,285043,לְ,,lᵊ,
Ezechiel,44,5,287856,שַׂמְתָּ֤ ,,śamtˈā, 
Ezechiel,44,5,287858,לִ,,li,
Ezechiel,44,8,287922,תְּשִׂימ֗וּן ,,ttᵊśîmˈûn, 
Ezechiel,44,8,287923,לְ,,lᵊ,
Hosea,2,2,291133,שָׂמ֥וּ ,,śāmˌû, 
Hosea,2,2,291134,לָהֶ֛ם ,,lāhˈem, 
Hosea,2,14,291358,שַׂמְתִּ֣ים ,,śamtˈîm, 
Hosea,2,14,291359,לְ,,lᵊ,
Joel,1,7,294157,שָׂ֤ם ,,śˈām, 
Joel,1,7,294159,לְ,,lᵊ,
Amos,9,4,297896,שַׂמְתִּ֨י ,,śamtˌî, 
Amos,9,4,297899,לְ,,lᵊ,
Micha,1,6,299637,שַׂמְתִּ֥י ,,śamtˌî, 
Micha,1,6,299639,לְ,,lᵊ,
Micha,1,6,299643,לְ,,lᵊ,
Micha,4,7,300435,שַׂמְתִּ֤י ,,śamtˈî, 
Micha,4,7,300439,לִ,,li,
Zephania,2,13,303684,יָשֵׂ֤ם ,,yāśˈēm, 
Zephania,2,13,303687,לִ,,li,
Zephania,3,19,304070,שַׂמְתִּים֙ ,,śamtîm, 
Zephania,3,19,304071,לִ,,li,
Zephania,3,19,304074,לְ,,lᵊ,
Haggai,2,18,304853,שִׂימוּ־,,śîmû-,
Haggai,2,18,304868,לַ,,la,
Haggai,2,18,304871,לְ,,lᵊ,
Sacharia,7,14,306972,יָּשִׂ֥ימוּ ,,yyāśˌîmû, 
Sacharia,7,14,306975,לְ,,lᵊ,
Sacharia,12,2,308382,שָׂ֣ם ,,śˈām, 
Sacharia,12,2,308387,לְ,,lᵊ,
Sacharia,12,3,308409,אָשִׂ֨ים ,,ʔāśˌîm, 
Sacharia,12,3,308414,לְ,,lᵊ,
Psalmi,18,44,313094,תְּ֭שִׂימֵנִי ,,ˈtᵊśîmēnî, 
Psalmi,18,44,313095,לְ,,lᵊ,
Psalmi,44,14,317744,תְּשִׂימֵ֣נוּ ,,tᵊśîmˈēnû, 
Psalmi,44,14,317746,לִ,,li,
Psalmi,54,5,319319,שָׂ֨מוּ ,,śˌāmû, 
Psalmi,54,5,319321,לְ,,lᵊ,
Psalmi,79,1,324255,שָׂ֖מוּ ,,śˌāmû, 
Psalmi,79,1,324258,לְ,,lᵊ,
Psalmi,80,7,324468,תְּשִׂימֵ֣נוּ ,,tᵊśîmˈēnû, 
Psalmi,80,7,324470,לִ,,li,
Psalmi,85,14,325272,יָשֵׂ֖ם ,,yāśˌēm, 
Psalmi,85,14,325273,לְ,,lᵊ,
Psalmi,86,14,325419,שָׂמ֣וּךָ ,,śāmˈûḵā, 
Psalmi,86,14,325420,לְ,,lᵊ,
Psalmi,89,30,326006,שַׂמְתִּ֣י ,,śamtˈî, 
Psalmi,89,30,326007,לָ,,lā,
Psalmi,105,21,328751,שָׂמֹ֣ו ,,śāmˈô, 
Psalmi,105,21,328753,לְ,,lᵊ,
Psalmi,107,33,329751,יָשֵׂ֣ם ,,yāśˈēm, 
Psalmi,107,33,329753,לְ,,lᵊ,
Psalmi,107,35,329768,יָשֵׂ֣ם ,,yāśˈēm, 
Psalmi,107,35,329770,לַֽ,,lˈa,
Iob,4,20,337279,מֵ֝שִׂ֗ים ,,ˈmēśˈîm, 
Iob,4,20,337280,לָ,,lā,
Iob,5,11,337400,שׂ֣וּם ,,śˈûm, 
Iob,5,11,337402,לְ,,lᵊ,
Iob,7,20,338040,שַׂמְתַּ֣נִי ,,śamtˈanî, 
Iob,7,20,338041,לְ,,lᵊ,
Iob,18,2,340456,תְּשִׂימ֣וּן ,,tᵊśîmˈûn, 
Iob,18,2,340458,לְ,,lᵊ,
Iob,24,25,342186,יָשֵׂ֥ם ,,yāśˌēm, 
Iob,24,25,342187,לְ֝,,ˈl,
Iob,28,3,342606,שָׂ֤ם ,,śˈām, 
Iob,28,3,342607,לַ,,la,
Iob,29,9,342945,יָשִׂ֥ימוּ ,,yāśˌîmû, 
Iob,29,9,342946,לְ,,lᵊ,
Proverbia,8,29,349092,שׂ֘וּמֹ֤ו ,,śˈûmˈô, 
Proverbia,8,29,349093,לַ,,la,
Daniel,1,7,370222,יָּ֧שֶׂם ,,yyˈāśem, 
Daniel,1,7,370223,לָהֶ֛ם ,,lāhˈem, 
Daniel,1,7,370229,יָּ֨שֶׂם ,,yyˌāśem, 
Daniel,1,7,370230,לְ,,lᵊ,
Daniel,11,18,377310, ׀ ֯יָשֵׂ֧ם,ישׁב ,*yāśˈēm, 
Daniel,11,18,377312,לְ,,lᵊ,
Esra,5,3,380085,שָׂ֨ם ,,śˌām, 
Esra,5,3,380086,לְכֹ֜ם ,,lᵊḵˈōm, 
Esra,5,9,380206,שָׂ֨ם ,,śˌām, 
Esra,5,9,380207,לְכֹ֜ם ,,lᵊḵˈōm, 
Esra,6,8,380582,שִׂ֣ים ,,śˈîm, 
Esra,6,8,380584,לְ,,lᵊ,
Esra,7,21,381322,שִׂ֣ים ,,śˈîm, 
Esra,7,21,381324,לְ,,lᵊ,
Chronica_I,17,9,400406,שַׂמְתִּ֣י ,,śamtˈî, 
Chronica_I,17,9,400408,לְ,,lᵊ,
Chronica_I,17,21,400659,שׂ֤וּם ,,śˈûm, 
Chronica_I,17,21,400660,לְךָ֙ ,,lᵊḵˌā, 
Chronica_I,26,10,404433,יְשִׂימֵ֥הוּ ,,yᵊśîmˌēhû, 
Chronica_I,26,10,404435,לְ,,lᵊ,
Chronica_II,23,15,418036,יָּשִׂ֤ימוּ ,,yyāśˈîmû, 
Chronica_II,23,15,418037,לָהּ֙ ,,lˌāh, 
Chronica_II,33,7,424039,אָשִׂ֥ים ,,ʔāśˌîm, 
Chronica_II,33,7,424042,לְ,,lᵊ,
