####################################################################
#                                                                  #
#	lexicon: all lexemes in biblical Hebrew                    #
#                                                                  #
####################################################################

#ident "@(#)lexicon	1.80 14/07/04"

# The spelling of proper names is that of the RSV

"XGR["		:sp=verb:fc=1g:gl=to gird:
"XD/"		sp=adjv:vc=XAD:gl=sharp
"XD=/"		sp=subs:gn=m:vc=XAD:gl=<uncertain>
"XDD["		sp=verb:fc=1g,22:gl=be sharp
"XDD/"		sp=nmpr:sm=pers:gn=m:vc=X\:ADAD
"XDH["		:sp=verb:fc=1g,3h:gl=to rejoice:
"XDWDJM/"	sp=subs:vc=XAD.W.DIJM:gl=points
"XDWH/"		sp=subs:vc=XED\:W@H:gl=joy
"XDJD/"		sp=nmpr:fc=ai:sm=topo:vc=X@DIJD
"XDL["		sp=verb:vc=X@DAL:gl=to cease
"XDL/"		sp=adjv:fc=ae:vc=X@D;L:gl=ceasing
"XDL=/"		sp=subs:fc=seg:gn=m:vc=XEDEL:gl=<uncertain>
"XDLJ/"		sp=nmpr:sm=pers:gn=m:vc=XAD\:L@J
"XDQ/"		sp=subs:fc=seg:gn=m:vc=X;DEQ:gl=nightshade
"XDQL/"		sp=nmpr:sm=topo:vc=XID.EQEL
"XDR["		:sp=verb:fc=1g:gl=to surround:
"XDR/"		sp=subs:fc=seg:gn=m:vc=XEDER:gl=room
"XDRK/"		sp=nmpr:sm=topo:vc=XAD\:R@K\:
"XDC["		sp=verb:vc=X@DAC:gl=be new
"XDC/"		sp=adjv:rt=XDC:vc=X@D@C:gl=new
"XDC=/"		sp=subs:fc=seg:gn=m:vc=XODEC:gl=month
"XDC==/"	sp=nmpr:fc=seg:sm=pers:gn=f:vc=XODEC
"XDCH/"		sp=nmpr:sm=topo:vc=X\:AD@C@H
"XWB["		sp=verb:fc=1g,2wj:gl=be guilty
"XWB/"		sp=subs:gn=m:vc=XOWB:gl=guilt
"XWBH/"		sp=nmpr:sm=topo:vc=XOWB@H
"XWG["		:sp=verb:fc=1g,2wj:gl=<uncertain>:
"XWG/"		sp=subs:gn=m:vc=XW.G:gl=circle
"XWD["		:sp=verb:fc=1g,2wj:gl=to propound a riddle:
"XWH["		:sp=verb:fc=1g,3h:gl=to make known:
"XWH/"		sp=subs:vc=XAW.@H:gl=tent camp
"XWH=/"		sp=nmpr:sm=pers:gn=f:vc=XAW.@H
"XWX/"		sp=subs:gn=m:vc=XOWXA:gl=thorn
"XWXJM/"	sp=subs:vc=X\:AW@XIJM:gl=hollows
"XWV/"		sp=subs:gn=m:vc=XW.V:gl=thread
"XWJ/"		sp=adjv:ls=gntl:vc=XIW.IJ
"XWJLH/"	sp=nmpr:sm=topo:vc=X\:AWIJL@H
"XWL["		sp=verb:fc=2wj:vc=XW.L:gl=to dance
"XWL/"		sp=subs:gn=m:vc=XOWL:gl=sand
"XWL=/"		sp=subs:gn=m:vc=XOWL:gl=phoenix
"XWL==/"	sp=nmpr:sm=topo:vc=XW.L
"XWM/"		sp=adjv:vc=XW.M:gl=ruttish
"XWMH/"		sp=subs:vc=XOWM@H:gl=wall
"XWS["		:sp=verb:fc=1g,2wj:gl=to sorrow:
"XWP/"		sp=subs:gn=m:vc=XOWP:gl=shore
"XWPM/"		sp=nmpr:sm=pers:gn=m:vc=XW.P@M
"XWPMJ/"	sp=adjv:ls=gntl:vc=XW.P@MIJ
"XWY/"		sp=subs:gn=m:vc=XW.Y:gl=outside
"XWQQ/"		sp=nmpr:sm=topo:vc=XW.QOQ
"XWR["		:sp=verb:fc=1g:gl=to grow pale:
"XWR/"		sp=subs:gn=m:vc=XW.R:gl=linen
"XWR=/"		sp=nmpr:sm=pers:gn=m:vc=XW.R
"XWRJ/"		sp=subs:gn=m:vc=XOWR@J:gl=<uncertain>
"XWRJ=/"	sp=nmpr:sm=pers:gn=m:vc=XW.RIJ:gl=Huri
"XWRJ==/"	sp=nmpr:sm=pers:gn=m:vc=XW.RAJ:gl=Hurai
"XWRM/"		sp=nmpr:sm=pers:gn=m:vc=XW.R@M
"XWRM_>BJ/"	sp=nmpr:sm=pers:gn=m:vc=XW.R@M_>@BIJ
"XWRN/"		sp=nmpr:sm=topo:vc=XAW\:R@N
"XWC["		sp=verb:rt=XWC:vc=XW.C:gl=to make haste
"XWC=["		sp=verb:rt=XWC:vc=XW.C:gl=to feel
"XWCH/"		sp=nmpr:sm=pers:gn=m:vc=XW.C@H
"XWCJ/"		sp=nmpr:sm=pers:gn=m:rt=XWC:vc=XW.CAJ:gl=Hushai
"XWCJM/"	sp=nmpr:sm=pers:gn=f:st=a:vc=XW.CIJM:gl=Hushim
"XWCJM=/"	sp=nmpr:sm=pers:gn=m:st=a:vc=XW.CIJM:gl=Hushim
"XWTM/"		sp=subs:gn=m:vc=XOWT@M:gl=seal
"XWTM=/"	sp=nmpr:sm=pers:gn=m:vc=XOWT@M
"XZ>L/"		sp=nmpr:sm=pers:gn=m:vc=X\:AZ@>;L
"XZH["		sp=verb:vc=X@Z@H:gl=to see
"XZH/"		sp=subs:gn=m:vc=X@ZEH:gl=breast
"XZH=/"		sp=subs:fc=ptca:gn=m:vc=XOZEH:gl=seer
"XZW/"		sp=nmpr:sm=pers:gn=m:vc=X\:AZOW
"XZWN/"		sp=subs:fc=ao:gn=m:vc=X@ZOWN:gl=vision
"XZWT/"		sp=subs:gn=f:rt=XZH:vc=X@ZW.T:gl=vision
"XZWT=/"	sp=subs:gn=m:vc=X\:AZOWT:gl=vision
"XZJ>L/"	sp=nmpr:sm=pers:gn=m:vc=X\:AZIJ>;L
"XZJH/"		sp=nmpr:sm=pers:gn=m:vc=X\:AZ@J@H
"XZJWN/"	sp=subs:gn=m:vc=XIZ.@JOWN:gl=vision
"XZJWN=/"	sp=nmpr:sm=pers:gn=m:vc=XEZ\:JOWN
"XZJZ/"		sp=subs:fc=ai:gn=m:vc=X\:AZIJZ:gl=storm-cloud
"XZJR/"		sp=subs:fc=ai:gn=m:vc=X\:AZIJR:gl=swine
"XZJR=/"	sp=nmpr:sm=pers:gn=m:vc=X;ZIJR
"XZQ["		sp=verb:vc=X@ZAQ:gl=be strong
"XZQ/"		sp=adjv:rt=XZQ:vc=X@Z@Q:gl=strong
"XZQ=/"		sp=subs:fc=seg:gn=m:vc=XOZEQ:gl=strength
"XZQ==/"	sp=adjv:fc=ae:vc=X@Z;Q:gl=strong
"XZQ===/"	sp=subs:fc=seg:gn=m:vc=X;ZEQ:gl=strength
"XZQH/"		sp=subs:vc=X@Z\:Q@H:gl=strength
"XZQH=/"	sp=subs:vc=XEZ\:Q@H:gl=strength
"XZQJ/"		sp=nmpr:sm=pers:gn=m:vc=XIZ\:QIJ
"XZQJH/"	sp=nmpr:sm=pers:gn=m:vc=XIZ\:QIJ.@H
"XZQJHW/"	sp=nmpr:sm=pers:gn=m:vc=XIZ\:QIJ.@HW.
"XX/"		sp=subs:gn=m:vc=X@X:gl=thorn
"XV>["		sp=verb:vc=X@V@>:gl=to miss
"XV>/"		sp=subs:fc=seg:gn=m:vc=X;V\:>:gl=offence
"XV>=/"		sp=adjv:vc=XAV.@>:gl=sinful
"XV>H/"		sp=subs:vc=X\:AV@>@H:gl=sin
"XV>H=/"	sp=subs:vc=XAV.@>@H:gl=sin
"XV>H==/"	sp=subs:vc=XEV\:>@H:gl=error
"XV>T/"		sp=subs:vc=XAV.@>T:gl=sin
"XVB["		:sp=verb:fc=1g:gl=to gather:
"XVB=["		sp=verb:fc=1g:gl=be coloured
"XVH/"		sp=subs:gn=f:vc=XIV.@H:gl=wheat
"XVWC/"		sp=nmpr:sm=pers:gn=m:vc=XAV.W.C
"XVJV>/"	sp=nmpr:sm=pers:gn=m:vc=X\:AVIJV@>
"XVJL/"		sp=nmpr:sm=pers:gn=m:vc=XAV.IJL
"XVJP>/"	sp=nmpr:sm=pers:gn=m:vc=X\:AVIJP@>
"XVM["		:sp=verb:fc=1g:gl=to restrain:
"XVP["		:sp=verb:fc=1g:gl=to seize:
"XVR/"		sp=subs:fc=seg:gn=m:vc=XOVER:gl=shoot
"XJ/"		sp=adjv:rt=XJH:vc=XAJ:gl=alive
"XJ=/"		sp=subs:vc=XAJ:gl=family
"XJ>L/"		sp=nmpr:sm=pers:gn=m:vc=XIJ>;L
"XJDH/"		sp=subs:vc=XIJD@H:gl=riddle
"XJH["		sp=verb:vc=X@J@H:gl=be alive
"XJH/"		sp=subs:vc=XAJ.@H:gl=wild animal
"XJH=/"		sp=adjv:vc=X@JEH:gl=bearing easily
"XJH==/"	sp=subs:vc=XAJ.@H:gl=life
"XJWT/"		sp=subs:gn=f:vc=XAJ.W.T:gl=lifetime
"XJJM/"		sp=subs:rt=XJH:vc=XAJ.IJM:gl=life
"XJL["		:sp=verb:fc=1g,2wj:gl=to have labour pain, to cry:
"XJL/"		sp=subs:fc=seg:gn=m:vc=XAJIL:gl=power
"XJL=["		:sp=verb:fc=1g,2wj:gl=to endure:
"XJL=/"		sp=subs:gn=m:vc=XIJL:gl=labour pains
"XJL==/"	sp=subs:gn=m:vc=X;JL:gl=rampart
"XJLH/"		sp=subs:vc=XIJL@H:gl=labour pains
"XJLK/"		sp=nmpr:sm=topo:vc=X;JL;K\:
"XJLM/"		sp=nmpr:sm=topo:vc=X;JL@M
"XJLN/"		sp=nmpr:sm=topo:vc=XIJL;N
"XJN/"		sp=subs:vc=XIJN:gl=<uncertain>
"XJY/"		sp=subs:fc=seg:gn=m:vc=XAJIY:gl=wall
"XJYWN/"	sp=adjv:vc=XIJYOWN:gl=external
"XJQ/"		sp=subs:gn=m:vc=X;JQ:gl=lap
"XJRH/"		sp=nmpr:sm=pers:gn=m:vc=XIJR@H
"XJRM/"		sp=nmpr:sm=pers:gn=m:vc=XIJR@M
"XJC/"		sp=subs:ls=padv:vc=XIJC:gl=haste
"XK/"		sp=subs:gn=m:vc=X;K\::gl=palate
"XKH["		:sp=verb:fc=1g,3h:gl=to wait:
"XKH/"		sp=subs:vc=XAK.@H:gl=fish-hook
"XKJLH/"	sp=nmpr:sm=topo:vc=X\:AKIJL@H
"XKLJH/"	sp=nmpr:sm=pers:gn=m:vc=X\:AKAL\:J@H
"XKLJLJ/"	sp=adjv:vc=XAK\:LIJLIJ:gl=dull
"XKLLWT/"	sp=subs:gn=f:vc=XAK\:LILW.T:gl=dullness
"XKM["		sp=verb:vc=X@KAM:gl=be wise
"XKM/"		sp=adjv:rt=XKM:vc=X@K@M:gl=wise
"XKMH/"		sp=subs:vc=X@K\:M@H:gl=wisdom
"XKMWT/"	sp=subs:vc=X@K\:MOWT:gl=wisdom
"XKMNJ/"	sp=nmpr:sm=pers:gn=m:vc=XAK\:MONIJ
"XL/"		sp=adjv:vc=XOL:gl=profane
"XL>["		:sp=verb:fc=1g,3>:gl=to fall ill:
"XL>H/"		sp=subs:vc=XEL\:>@H:gl=rust
"XL>H=/"	sp=nmpr:sm=pers:gn=f:vc=XEL\:>@H
"XLB/"		sp=subs:gn=m:vc=X@L@B:gl=milk
"XLB=/"		sp=subs:fc=seg:gn=m:vc=X;LEB:gl=fat
"XLB==/"	sp=nmpr:fc=seg:sm=pers:gn=m:vc=X;LEB
"XLBH/"		sp=nmpr:sm=topo:vc=XEL\:B.@H
"XLBWN/"	sp=nmpr:sm=topo:vc=XEL\:B.OWN
"XLBNH/"	sp=subs:vc=XEL\:B.@N@H:gl=galbanum
"XLD/"		sp=subs:fc=seg:gn=m:vc=XELED:gl=duration of life
"XLD=/"		sp=subs:fc=seg:gn=m:vc=XOLED:gl=mole-rat
"XLD==/"	sp=nmpr:fc=seg:sm=pers:gn=m:vc=X;LED
"XLDH/"		sp=nmpr:sm=pers:gn=f:vc=XUL\:D.@H
"XLDJ/"		sp=nmpr:sm=pers:gn=m:vc=XEL\:D.AJ
"XLH["		sp=verb:vc=X@L@H:gl=to become weak
"XLH/"		sp=subs:vc=XAL.@H:gl=bread
"XLWM/"		sp=subs:gn=m:vc=X\:ALOWM:gl=dream
"XLWN/"		sp=subs:vc=XAL.OWN:gl=window
"XLWN=/"	sp=nmpr:sm=topo:vc=XOLOWN
"XLWP/"		sp=subs:gn=m:vc=X\:ALOWP:gl=<uncertain>
"XLWCH/"	sp=subs:vc=X\:ALW.C@H:gl=defeat
"XLX/"		sp=nmpr:sm=topo:vc=X\:ALAX
"XLXWL/"	sp=nmpr:sm=topo:vc=XAL\:XW.L
"XLXLH/"	sp=subs:vc=XAL\:X@L@H:gl=anguish
"XLV["		:sp=verb:fc=1g:gl=to decide:
"XLJ/"		sp=subs:fc=seg:gn=m:vc=X\:@LIJ:gl=sickness
"XLJ=/"		sp=subs:fc=seg:gn=m:vc=X\:ALIJ:gl=ornament
"XLJ==/"	sp=nmpr:fc=seg:sm=topo:vc=X\:ALIJ
"XLJH/"		sp=subs:vc=XEL\:J@H:gl=ornament
"XLJL/"		sp=subs:fc=ai:gn=m:vc=X@LIJL:gl=flute
"XLJLH"		sp=intj:vc=X@LIJL@H:gl=be it far
"XLJPH/"	sp=subs:vc=X\:ALIJP@H:gl=substitute
"XLJYH/"	sp=subs:vc=X\:ALIJY@H:gl=stripped
"XLKH/"		sp=subs:vc=X;L\:K@H:gl=<uncertain>
"XLL["		:sp=verb:fc=1g,22:gl=to defile:
"XLL/"		sp=adjv:rt=XLL:vc=X@L@L:gl=pierced
"XLL=["		sp=verb:vc=X@LAL:gl=pierce
"XLL==["	:sp=verb:fc=1g,22:gl=to play flute:
"XLM["		sp=verb:vc=X@LAM:gl=to dream
"XLM/"		sp=nmpr:fc=seg:sm=pers:gn=m:vc=X;LEM
"XLMWT/"	sp=subs:gn=f:vc=XAL.@MW.T:gl=marshmallow
"XLMJC/"	sp=subs:gn=m:vc=XAL.@MIJC:gl=flint
"XLN/"		sp=nmpr:sm=pers:gn=m:vc=X;LON
"XLP["		sp=verb:vc=X@LAP:gl=to come after
"XLP/"		sp=subs:fc=seg:ls=ppre:gn=m:vc=X;LEP:gl=return
"XLP=["		:sp=verb:fc=1g:gl=to cut:
"XLP=/"		sp=nmpr:fc=seg:sm=topo:vc=X;LEP
"XLY["		sp=verb:vc=X@LAY:gl=to draw off
"XLY/"		sp=subs:fc=seg:gn=f:vc=XELEY:gl=loins
"XLY=/"		sp=nmpr:fc=seg:sm=pers:gn=m:vc=XELEY
"XLQ["		sp=verb:vc=X@LAQ:gl=to divide
"XLQ/"		sp=subs:fc=seg:gn=m:vc=X;LEQ:gl=share
"XLQ=["		sp=verb:vc=X@LAQ:gl=be smooth
"XLQ=/"		sp=adjv:rt=XLQ:vc=X@L@Q:gl=smooth
"XLQ==/"	sp=adjv:fc=ptcp:vc=XAL.UQ:gl=smooth
"XLQ===/"	sp=subs:fc=seg:gn=m:vc=X;LEQ:gl=smoothness
"XLQ====/"	sp=nmpr:fc=seg:sm=pers:gn=m:vc=X;LEQ
"XLQH/"		sp=subs:vc=XEL\:Q@H:gl=plot of land
"XLQH=/"	sp=subs:vc=XEL\:Q@H:gl=smoothness
"XLQH==/"	sp=subs:vc=X\:ALUQ.@H:gl=portion
"XLQJ/"		sp=adjv:ls=gntl:vc=XEL\:QIJ
"XLQJ=/"	sp=nmpr:sm=pers:gn=m:vc=XEL\:QAJ
"XLQJH/"	sp=nmpr:sm=pers:gn=m:vc=XIL\:QIJ.@H
"XLQJHW/"	sp=nmpr:sm=pers:gn=m:vc=XIL\:QIJ.@HW.
"XLQLQWT/"	sp=subs:vc=X\:ALAQ\:LAQ.OWT:gl=smoothness
"XLQT/"		sp=nmpr:sm=topo:vc=XEL\:QAT
"XLQT_HYWRJM/"	sp=nmpr:sm=topo:vc=XEL\:QAT_HAY.W.RIJM
"XLC["		:sp=verb:fc=1g:gl=to defeat:
"XLC/"		sp=subs:gn=m:vc=XAL.@C:gl=weak man
"XM/"		sp=subs:gn=m:vc=XOM:gl=heat
"XM=/"		sp=subs:gn=m:vc=X@M:gl=father-in-law
"XM==/"		sp=adjv:vc=X@M:gl=hot
"XM===/"	sp=nmpr:sm=pers,gens:vc=X@M
"XM>H/"		sp=subs:vc=XEM\:>@H:gl=butter
"XMD["		sp=verb:vc=X@MAD:gl=to desire
"XMD/"		sp=subs:fc=seg:gn=m:vc=XEMED:gl=splendour
"XMDH/"		sp=subs:vc=XEM\:D.@H:gl=what is desirable
"XMDWT/"	sp=subs:vc=X\:AMUDOWT:gl=desirables
"XMDN/"		sp=nmpr:sm=pers:gn=m:vc=XEM\:D.@N
"XMH/"		sp=subs:vc=X;M@H:gl=heat
"XMH=/"		sp=subs:vc=XAM.@H:gl=heat
"XMW>L/"	sp=nmpr:sm=pers:gn=m:vc=XAM.W.>;L
"XMWVL/"	sp=nmpr:sm=pers:gn=f:rt=XMH:vc=X\:AMW.VAL:gl=Hamutal
"XMWL/"		sp=nmpr:sm=pers:gn=m:vc=X@MW.L
"XMWLJ/"	sp=adjv:ls=gntl:vc=X@MW.LIJ
"XMWN/"		sp=nmpr:sm=topo:vc=XAM.OWN
"XMWY/"		sp=adjv:fc=ptcp:vc=X@MW.Y:gl=coloured
"XMWY=/"	sp=subs:fc=ao:gn=m:vc=X@MOWY:gl=oppressor
"XMWQ/"		sp=subs:vc=XAM.W.Q:gl=turning
"XMWR/"		sp=subs:vc=X\:AMOWR:gl=he-ass
"XMWR=/"	sp=nmpr:sm=pers:gn=m:vc=X\:AMOWR
"XMWT/"		sp=subs:fc=ao:vc=X@MOWT:gl=mother-in-law
"XMV/"		sp=subs:fc=seg:gn=m:vc=XOMEV:gl=reptile
"XMVH/"		sp=nmpr:sm=topo:vc=XUM\:V@H
"XMJY/"		sp=subs:fc=ai:gn=m:vc=X@MIJY:gl=sorrelfodder
"XMJCJ/"	sp=adjv:ls=ordn:rt=XMC:vc=X\:AMIJCIJ:gl=fifth
"XMJCJT/"	sp=subs:gn=f:rt=XMC:vc=X\:AMIJCIJT:gl=fifth part
"XML["		sp=verb:vc=X@MAL:gl=to have compassion
"XMLH/"		sp=subs:vc=XEM\:L@H:gl=compassion
"XMLH=/"	sp=subs:vc=XUM\:L@H:gl=compassion
"XMM["		sp=verb:fc=1g,22:gl=be hot
"XMN/"		sp=subs:vc=XAM.@N:gl=incense-stand
"XMS["		:sp=verb:fc=1g:gl=to treat violently:
"XMS/"		sp=subs:gn=m:vc=X@M@S:gl=violence
"XMY["		sp=verb:vc=X@M;Y:gl=be leavened
"XMY/"		sp=adjv:fc=ae:vc=X@M;Y:gl=leavened
"XMY=["		:sp=verb:fc=1g:gl=to oppress:
"XMY=/"		sp=subs:fc=seg:gn=m:vc=XOMEY:gl=vinegar
"XMQ["		sp=verb:vc=X@MAQ:gl=to turn away
"XMR["		sp=verb:vc=X@MAR:gl=to cover
"XMR/"		sp=subs:fc=seg:gn=m:vc=XOMER:gl=clay
"XMR=["		sp=verb:fc=1g:gl=be red
"XMR=/"		sp=subs:fc=seg:gn=m:vc=XOMER:gl=homer
"XMR==/"	sp=subs:gn=m:vc=X;M@R:gl=bitumen
"XMR===/"	sp=subs:fc=seg:gn=m:vc=XEMER:gl=wine
"XMRN/"		sp=nmpr:sm=pers:gn=m:vc=XAM\:R@N
"XMC["		:sp=verb:fc=1g:gl=to array:
"XMC/"		sp=subs:fc=ae:ls=card:rt=XMC:vc=X@M;C:gl=five
"XMC=/"		sp=subs:fc=seg:gn=m:vc=XOMEC:gl=belly
"XMC==/"	sp=subs:fc=seg:gn=m:vc=XOMEC:gl=<uncertain>
"XMT/"		sp=subs:fc=seg:gn=m:vc=X;MET:gl=water-skin
"XMT=/"		sp=nmpr:sm=topo:vc=X\:AM@T:gl=Hamath
"XMT==/"	sp=nmpr:sm=topo:vc=XAM.AT:gl=Hammath
"XMT===/"	sp=nmpr:sm=pers:gn=m:vc=XAM.AT:gl=Hammath
"XMT_D>R/"	sp=nmpr:sm=topo:vc=XAM.OT_D.O>R
"XMT_YWB>/"	sp=nmpr:sm=topo:vc=X\:AM@T_YOWB@>
"XMTJ/"		sp=adjv:ls=gntl:vc=X\:AM@TIJ
"XN/"		sp=subs:gn=m:vc=X;N:gl=grace
"XN=/"		sp=nmpr:sm=pers:gn=m:vc=X;N
"XNDD/"		sp=nmpr:sm=pers:gn=m:vc=X;N@D@D
"XNH["		sp=verb:vc=X@N@H:gl=to encamp
"XNH/"		sp=nmpr:sm=pers:gn=f:vc=XAN.@H
"XNH=["		sp=verb:fc=1g,3h:gl=be gracious
"XNWK/"		sp=nmpr:sm=pers:gn=m:vc=X\:ANOWK\::gl=Henoch
"XNWK=/"	sp=nmpr:sm=topo:vc=X\:ANOWK\:
"XNWN/"		sp=adjv:fc=ptcp:vc=XAN.W.N:gl=gracious
"XNWN=/"	sp=nmpr:sm=pers:gn=m:vc=X@NW.N
"XNWT/"		sp=subs:vc=X@NW.T:gl=room
"XNV["		:sp=verb:fc=1g:gl=to embalm:
"XNVJM/"	sp=subs:vc=X\:ANUVIJM:gl=embalming
"XNJ>L/"	sp=nmpr:sm=pers:gn=m:vc=XAN.IJ>;L
"XNJK/"		sp=subs:fc=ai:vc=X@NIJK\::gl=follower
"XNJNH/"	sp=subs:vc=X\:ANIJN@H:gl=kindness
"XNJT/"		sp=subs:gn=f:rt=XNH:vc=X\:ANIJT:gl=spear
"XNK["		:sp=verb:fc=1g:gl=to dedicate:
"XNKH/"		sp=subs:vc=X\:ANUK.@H:gl=dedication
"XNKJ/"		sp=adjv:ls=gntl:vc=X\:ANOKIJ
"XNM"		sp=advb:vc=XIN.@M:gl=in vain
"XNM>L/"	sp=nmpr:sm=pers:gn=m:vc=X\:ANAM\:>;L
"XNML/"		sp=subs:gn=m:vc=X\:AN@MAL:gl=flood
"XNN["		sp=verb:fc=22:vc=X@NAN:gl=to favour
"XNN/"		sp=nmpr:sm=pers:gn=m:vc=X@N@N
"XNN=["		sp=verb:gl=be loathsome:fc=1g,22
"XNN>L/"	sp=nmpr:sm=topo:vc=X\:ANAN\:>;L
"XNNJ/"		sp=nmpr:sm=pers:gn=m:vc=X\:AN@NIJ
"XNNJH/"	sp=nmpr:sm=pers:gn=m:vc=X\:ANAN\:J@H
"XNNJHW/"	sp=nmpr:sm=pers:gn=m:vc=X\:ANAN\:J@HW.
"XNS/"		sp=nmpr:fc=ae:sm=topo:vc=X@N;S
"XNP["		:sp=verb:fc=1g:gl=to alienate:
"XNP/"		sp=adjv:fc=ae:vc=X@N;P:gl=alienated
"XNP=/"		sp=subs:fc=seg:gn=m:vc=XONEP:gl=alienation
"XNPH/"		sp=subs:vc=X\:ANUP.@H:gl=alienation
"XNQ["		:sp=verb:fc=1g:gl=to strangle:
"XNTWN/"	sp=nmpr:sm=topo:vc=XAN.@TOWN
"XSD["		:sp=verb:fc=1g:gl=to act piously:
"XSD/"		sp=subs:fc=seg:gn=m:vc=XESED:gl=loyalty
"XSD=["		:sp=verb:fc=1g:gl=to insult:
"XSD=/"		sp=subs:fc=seg:gn=m:vc=XESED:gl=shame
"XSD==/"	sp=nmpr:fc=seg:sm=pers:gn=m:vc=XESED
"XSDJH/"	sp=nmpr:sm=pers:gn=m:vc=X\:ASAD\:J@H
"XSH["		sp=verb:vc=X@S@H:gl=to seek refuge
"XSH/"		sp=nmpr:sm=topo:vc=XOS@H:gl=<near tyre>
"XSH=/"		sp=nmpr:sm=pers:gn=m:vc=XOS@H
"XSWT/"		sp=subs:gn=f:rt=XSH:vc=X@SW.T:gl=refuge
"XSJD/"		sp=adjv:fc=ai:vc=X@SIJD:gl=loyal
"XSJDH/"	sp=subs:vc=X\:ASIJD@H:gl=heron
"XSJL/"		sp=subs:fc=ai:gn=m:vc=X@SIJL:gl=cockroach
"XSJN/"		sp=subs:fc=ai:vc=X\:ASIJN:gl=<uncertain>
"XSL["		:sp=verb:fc=1g:gl=to consume:
"XSM["		:sp=verb:fc=1g:gl=to muzzle:
"XSN["		:sp=verb:fc=1g:gl=to store:
"XSN/"		sp=adjv:fc=ao:vc=X@SON:gl=strong
"XSN=/"		sp=subs:fc=seg:gn=m:vc=XOSEN:gl=store
"XSPS["		:sp=verb:fc=1g,4:gl=to crackle:
"XSR["		sp=verb:vc=X@S;R:gl=to diminish
"XSR/"		sp=adjv:fc=ae:vc=X@S;R:gl=lacking
"XSR=/"		sp=subs:fc=seg:gn=m:vc=XESER:gl=lack
"XSR==/"	sp=subs:fc=seg:gn=m:vc=XOSER:gl=want
"XSRH/"		sp=nmpr:sm=pers:gn=m:vc=XAS\:R@H
"XSRWN/"	sp=subs:gn=m:vc=XES\:ROWN:gl=want
"XP/"		sp=adjv:vc=XAP:gl=clean
"XP>["		:sp=verb:fc=1g,3>:gl=<uncertain>:
"XPH["		:sp=verb:fc=1g,3h:gl=to cover:
"XPH/"		sp=subs:vc=XUP.@H:gl=balcony
"XPH=/"		sp=nmpr:sm=pers:gn=m:vc=XUP.@H
"XPZ["		:sp=verb:fc=1g:gl=to hurry:
"XPZWN/"	sp=subs:gn=m:vc=XIP.@ZOWN:gl=haste
"XPJM/"		sp=nmpr:sm=pers:gn=m:vc=XUP.IJM
"XPN/"		sp=subs:fc=seg:gn=m:vc=XOPEN:gl=hollow
"XPNJ/"		sp=nmpr:sm=pers:gn=m:vc=X@P\:NIJ
"XPP["		:sp=verb:fc=1g,22:gl=to shelter:
"XPY["		sp=verb:vc=X@P;Y:gl=desire
"XPY/"		sp=subs:fc=seg:gn=m:vc=X;PEY:gl=pleasure
"XPY=["		sp=verb:vc=X@PAY:gl=bend down
"XPY=/"		sp=adjv:fc=ae:vc=X@P;Y:gl=delighting
"XPYJ_BH/"	sp=nmpr:sm=pers:gn=f:vc=XEP\:YIJ_B@H.
"XPR["		sp=verb:fc=1g:gl=be ashamed
"XPR/"		sp=nmpr:fc=seg:sm=pers:gn=m:vc=X;PER:gl=<son of Gilead>
"XPR=["		sp=verb:vc=X@PAR:gl=to dig
"XPR=/"		sp=nmpr:fc=seg:sm=topo:vc=X;PER
"XPRJ/"		sp=adjv:ls=gntl:vc=XEP\:RIJ
"XPRJM/"	sp=nmpr:sm=topo:vc=X\:AP@RAJIM
"XPR</"		sp=nmpr:sm=pers:gn=m:vc=X@P\:RA<
"XPF["		:sp=verb:fc=1g:gl=to search:
"XPF/"		sp=subs:fc=seg:gn=m:vc=X;PEF:gl=<uncertain>
"XPC["		sp=verb:fc=1g:gl=be free
"XPC/"		sp=subs:fc=seg:gn=m:vc=XOPEC:gl=cloth
"XPCH/"		sp=subs:vc=XUP\:C@H:gl=freedom
"XPCJ/"		sp=adjv:vc=X@P\:CIJ:gl=released
"XPCJT/"	sp=subs:gn=f:vc=X@P\:CIJT:gl=exempt
"XY/"		sp=subs:gn=m:vc=X;Y:gl=arrow
"XYB["		sp=verb:vc=X@Y;B:gl=to hew
"XYH["		sp=verb:vc=X@Y@H:gl=to divide
"XYWR/"		sp=nmpr:fc=ao:sm=topo:vc=X@YOWR
"XYWR_XDTH/"	sp=nmpr:sm=topo:vc=X@YOWR_X\:ADAT.@H
"XYWT/"		sp=subs:gn=f:vc=X\:AYOWT:gl=middle
"XYJ/"		sp=subs:fc=seg:gn=m:vc=X\:AYIJ:gl=half
"XYJ=/"		sp=subs:gn=m:vc=X;YIJ:gl=arrow
"XYJ_HMNXWT/"	sp=nmpr:sm=gens:vc=X\:AYIJ_HAM.\:NUXOWT
"XYJR/"		sp=subs:fc=ai:gn=m:vc=X@YIJR:gl=grass
"XYJR=/"	sp=subs:fc=ai:gn=m:vc=X@YIJR:gl=leek
"XYJR==/"	sp=subs:fc=ai:gn=m:vc=X@YIJR:gl=reed
"XYN/"		sp=subs:fc=seg:gn=m:vc=XOYEN:gl=bosom
"XYY["		:sp=verb:fc=1g,22:gl=to divide:
"XYY/"		sp=subs:gn=m:vc=X@Y@Y:gl=pebble
"XYYN_TMR/"	sp=nmpr:sm=topo:vc=XAY\:YON_T.@M@R
